geoid,avgbrdist,medbrdist,stdbrdist,count,areasqft,countbldg,bldgareaft,pctcbbldg,dist_bldg_hght,avgbrdist_meters,avgbrdist_logtran
3.6061E+14,9.762992333,0,23.77857027,197131,229949,12,120225.1019,0.522833767,17.966753,2.975760063,215044.2167
3.6061E+14,7.899692986,0,23.77547733,31317,168559,8,72207.31066,0.428380037,8.991913,2.407826422,174002.3173
3.6061E+14,7.665715861,0,22.65503317,76433,175145,13,84149.19582,0.480454457,10.256351,2.336510195,168848.6282
3.6061E+14,9.582250386,0,23.88692062,10265,193943,40,89921.84615,0.463650898,10.447949,2.920669918,211063.1104
3.6061E+14,8.632796655,0,19.02223322,11291,17584,5,10426.99157,0.592981777,5.140899,2.63127642,190150.0002
3.6061E+14,7.223420727,0,22.1301692,17726,110372,15,37638.48685,0.341014812,7.365273,2.201698638,159106.4296
3.6061E+14,9.533627137,0,22.54230668,41685,115742,12,61576.29274,0.532013381,18.101989,2.905849551,209992.112
3.6061E+14,7.920622336,0,22.57707012,14332,120571,21,50317.02751,0.417322802,9.090909,2.414205688,174463.317
3.6061E+14,6.98492963,0,20.7791088,94338,378903,29,134491.0285,0.354948439,5.641847,2.129006551,153853.3136
3.6061E+14,6.523901371,0,20.73939471,59878,185177,36,63341.44578,0.342058926,5.894363,1.988485138,143698.4904
3.6061E+14,7.888296536,0,20.77131128,235995,109750,34,62836.65399,0.572543544,10.448858,2.404352784,173751.2938
3.6061E+14,6.083204452,0,19.31340189,188365,168260,49,83015.16542,0.493374334,8.524723,1.854160717,133991.4948
3.6061E+14,7.482817275,0,21.09122982,98410,109997,12,54675.29962,0.497061735,10.990721,2.280762705,164820.0188
3.6061E+14,7.460881082,0,21.51300947,97474,196145,36,73762.48936,0.376061023,6.467358,2.274076554,164336.8419
3.6061E+14,6.237778683,0,19.52097873,66255,127380,16,52194.63202,0.409755315,8.302459,1.901274943,137396.2188
3.6061E+14,6.13190431,0,19.78345045,222036,157513,28,58066.52089,0.368645895,10.344915,1.869004434,135064.1805
3.6061E+14,7.065035514,0,20.22104861,194864,184697,42,88406.06496,0.47865458,10.665268,2.153422825,155617.7631
3.6061E+14,8.116677657,0,21.32104594,115717,136172,25,69781.29445,0.512449655,12.586172,2.47396335,178781.7228
3.6061E+14,6.794107911,0,20.72192337,64109,111500,16,60931.90693,0.546474502,10.849198,2.070844091,149650.1855
3.6061E+14,7.241146433,0,20.52638161,153586,116241,14,54052.9114,0.465007281,8.365637,2.207101433,159496.8642
3.6061E+14,7.439776903,0,21.018406,155035,149952,28,85263.12207,0.568602767,11.261327,2.267644,163871.9915
3.6061E+14,8.298841044,0,22.32297535,152445,172771,30,79057.49643,0.457585454,16.631078,2.52948675,182794.1384
3.6061E+14,7.331670584,0,20.09430727,133124,137091,22,56337.00212,0.410946029,7.23017,2.234693194,161490.7913
3.6061E+14,10.09602375,0,23.75045908,101387,123779,36,54682.47902,0.441775091,7.181548,3.077268039,222379.7218
3.6061E+14,11.94740409,0,24.16655101,144756,81888.9,12,43192.55111,0.527453063,23.677864,3.641568766,263159.0875
3.6061E+14,11.44466347,0,24.45990517,227085,271678,20,139782.3163,0.514514669,18.684749,3.488333426,252085.4885
3.6061E+14,9.546628479,0,22.66137117,69323,275729,6,130024.4638,0.471566153,10.482496,2.90981236,210278.4856
3.6061E+14,9.531253856,0,21.92303119,169846,91808.4,6,39850.05618,0.434056755,16.057791,2.905126175,209939.837
3.6061E+14,13.21013655,0,25.0569804,168210,113767,2,55813.03119,0.490590691,47.026622,4.026449621,290972.6209
3.6061E+14,9.93966913,0,22.58842792,75061,81578.1,21,37567.12785,0.46050506,16.674521,3.029611151,218935.7821
3.6061E+14,12.84120062,0,25.51578416,149040,157639,19,92735.37913,0.58827688,20.00987,3.91399795,282846.2663
3.6061E+14,9.769677465,0,23.41330075,188947,272165,54,123957.6435,0.455450346,8.992119,2.977797691,215191.4665
3.6061E+14,8.665392967,0,22.20219616,169640,182970,21,82933.63037,0.453263542,11.694593,2.641211776,190867.9818
3.6061E+14,7.267815309,0,20.13114594,177712,78136.9,12,37932.96657,0.485468026,7.570784,2.215230106,160084.2853
3.6061E+14,11.25424184,0,24.39602371,249021,141652,15,77272.93798,0.545512509,20.837959,3.430292914,247891.173
3.6061E+14,7.654791543,0,21.50155133,224008,187637,57,80423.5932,0.428612657,10.860261,2.333180462,168608.0041
3.6061E+14,8.479862746,0,22.15329099,177957,238436,44,114201.2952,0.478959953,15.337506,2.584662165,186781.4067
3.6061E+14,8.000531058,0,21.49365961,229598,129231,36,63873.86463,0.494261165,10.903374,2.438561866,176223.4237
3.6061E+14,7.528690561,0,21.67319804,62381,112259,28,53505.01502,0.476621162,8.098934,2.294744883,165830.4451
3.6061E+14,16.16308461,1.44889354,27.4042543,130700,179655,18,103996.6846,0.578868858,19.474504,4.926508188,356015.6302
3.6061E+14,9.153567833,0,22.25337919,214225,219660,24,126900.7016,0.577714202,24.492626,2.790007475,201620.7488
3.6061E+14,14.51503639,0,26.38617065,185695,130154,11,75596.92371,0.580826741,28.379217,4.424183092,319714.9526
3.6061E+14,15.10949827,0,27.60219747,523105,239059,1,163243.8413,0.682860052,54.046645,4.605375073,332808.8469
3.6061E+14,18.76632169,2.244603254,29.94597724,288134,262611,27,159646.1855,0.607918882,31.949444,5.719974852,413355.7429
3.6061E+14,13.48872659,0,27.91844441,148057,214175,15,79349.49804,0.370489077,23.099033,4.111363864,297108.9748
3.6061E+14,7.678676271,0,21.68834956,216848,219611,51,119929.5891,0.5461001,13.442496,2.340460528,169134.1002
3.6061E+14,13.53265875,0,25.03076706,126667,111967,5,45404.32321,0.405515225,40.879033,4.124754388,298076.6451
3.6061E+14,7.179155947,0,21.41516776,101296,219727,56,99730.64009,0.45388432,7.951984,2.188206733,158131.4329
3.6061E+14,11.43411588,0,24.44347093,230483,232987,17,132693.1293,0.569530185,17.033902,3.48511852,251853.1623
3.6061E+14,13.29926437,0,26.40342852,296786,231102,33,132450.1786,0.573124329,23.675436,4.053615779,292935.7916
3.6061E+14,8.870227446,0,21.84784518,61534,237094,2,175042.1523,0.738281662,45.334078,2.703645326,195379.7614
3.6061E+14,16.06187791,0,28.40221931,335475,185246,28,97459.54552,0.526108772,27.121288,4.895660386,353786.4043
3.6061E+14,15.95458001,0,27.99279543,165707,132361,20,68641.58874,0.518593761,16.802641,4.862955988,351423.0109
3.6061E+14,11.41399491,0,24.75146771,155292,199554,29,84853.12753,0.425213865,19.477253,3.478985649,251409.9685
3.6061E+14,11.35892839,0,25.16444535,39835,96888.3,3,33403.28221,0.344760742,12.238822,3.462201374,250197.0477
3.6061E+14,11.69488783,0,24.89453597,122111,140352,17,57765.13597,0.411573301,15.268374,3.56460181,257597.0467
3.6061E+14,10.97883116,0,23.7875681,159437,185124,34,84509.54081,0.456502349,13.908222,3.346347737,241824.849
3.6061E+14,16.6440239,0.642817184,28.58033437,309054,133646,9,67703.45608,0.506587972,40.507114,5.073098485,366609.0231
3.6061E+14,11.63676356,0,25.38224456,102044,132295,27,68080.55475,0.514611699,14.219103,3.546885534,256316.7746
3.6061E+14,9.85783284,0,23.01889605,168130,133401,23,66277.23657,0.496827135,16.524262,3.00466745,217133.2179
3.6061E+14,8.921616823,0,22.49059195,130623,103756,12,47909.68477,0.46175339,21.820926,2.719308808,196511.6878
3.6061E+14,8.596108529,0,22.57467042,121942,186092,20,88084.02768,0.473335918,14.149063,2.62009388,189341.8905
3.6061E+14,15.37175084,0,27.8824779,117686,114888,1,52321.21336,0.455410603,42.810161,4.685309655,338585.344
3.6061E+14,10.75365868,0,23.89897667,146914,129731,22,63657.21316,0.490686213,19.606744,3.277715165,236865.095
3.6061E+14,11.14255917,0,25.19759644,329060,252551,4,116344.5666,0.460677513,37.863856,3.396252034,245431.1984
3.6061E+14,9.179288437,0,21.93475629,155862,133561,24,63736.09977,0.477205919,16.383338,2.797847115,202187.2828
3.6061E+14,12.2557508,0,25.36018582,356374,202660,25,94870.08281,0.46812436,19.65549,3.735552843,269950.8757
3.6061E+14,19.32049283,1.523967142,30.81284926,406338,176996,9,100069.3594,0.565376389,47.408148,5.888886215,425562.1745
3.6061E+14,10.59923263,0,24.1239565,273341,202708,36,94998.30863,0.468646075,18.202625,3.230646106,233463.635
3.6061E+14,11.57023978,0,24.5219557,227526,236327,46,115339.3314,0.488049742,11.130118,3.526609084,254851.4907
3.6061E+14,10.37519484,0,23.707798,205634,145278,22,61647.53873,0.424341874,23.502572,3.162359388,228528.8743
3.6061E+14,7.318167068,0,20.88752471,61025,58577.2,6,26705.78202,0.455907452,9.585396,2.230577322,161193.3566
3.6061E+14,9.662293088,0,23.39495646,126105,134393,22,61345.79612,0.45646571,17.832489,2.945066933,212826.1682
3.6061E+14,18.48353686,2.43538296,28.61274924,198547,81049.9,2,30667.93761,0.378383411,42.703058,5.633782036,407126.9925
3.6061E+14,8.1755286,0,22.40201788,49521,122211,5,52906.24148,0.432908997,9.688955,2.491901117,180078.0011
3.6061E+14,13.71261758,0,26.59934989,310127,235157,42,121606.0218,0.517126948,14.623227,4.179605837,302040.502
3.6061E+14,9.035585601,0,22.84396832,200456,187215,37,95160.6315,0.508295978,11.47938,2.754046491,199022.0172
3.6061E+14,9.39085455,0,23.54273509,147560,188518,19,83742.56632,0.444215228,20.881369,2.862332467,206847.3365
3.6061E+14,19.02804943,0.910020199,31.14080367,380705,252840,22,129344.5206,0.511566685,21.190213,5.799749468,419120.68
3.6061E+14,8.697586769,0,21.94174235,235837,188016,33,88759.30692,0.472083796,15.286134,2.651024447,191577.0975
3.6061E+14,9.984424009,0,23.84962215,243578,253000,36,123048.5773,0.486358013,15.271925,3.043252438,219921.5739
3.6061E+14,8.833649471,0,22.20420432,160348,134354,26,70517.79187,0.524865593,16.020367,2.692496359,194574.0779
3.6061E+14,9.28273421,0,23.00605188,125181,134984,10,48119.22572,0.356480959,10.09498,2.829377387,204465.8276
3.6061E+14,9.124917493,0,23.17417233,174801,202641,18,82058.74791,0.404946422,15.860707,2.781274852,200989.683
3.6061E+14,8.597842018,0,21.67337724,116747,186683,48,85062.60782,0.455652672,7.398306,2.620622247,189380.0731
3.6061E+14,14.06331816,0,27.39107118,262647,234814,3,142749.1331,0.607924285,54.02076,4.286499376,309765.1965
3.6061E+14,9.346360092,0,22.90621387,172359,212696,49,107643.7495,0.506092026,10.993264,2.848770556,205867.2809
3.6061E+14,12.22454616,0,25.90811063,323738,199977,21,95884.57783,0.479478029,25.325808,3.726041671,269263.548
3.6061E+14,11.26865385,0,24.7764806,336599,144232,5,66255.90376,0.459370346,34.916967,3.434685692,248208.6185
3.6061E+14,9.807864034,0,22.95444857,113984,132555,24,68231.55191,0.514741443,14.071092,2.989436958,216032.5817
3.6061E+14,10.54090722,0,24.41410646,225448,239718,15,127102.6218,0.530217263,28.394406,3.21286852,232178.9323
3.6061E+14,9.453545636,0,22.61389595,158119,144552,7,73881.20247,0.511104671,29.264186,2.88144071,208228.1996
3.6061E+14,9.969889615,0,23.18050075,142631,133586,6,59488.50279,0.44531989,22.695257,3.038822355,219601.4326
3.6061E+14,9.03767697,0,23.45730614,138611,142737,15,66112.80499,0.463179169,23.24926,2.754683941,199068.0826
3.6061E+14,10.33887953,0,23.15456996,93884,196724,32,89557.25705,0.455243168,12.770221,3.151290481,227728.9764
3.6061E+14,10.1878225,0,23.18891474,60166,195569,22,100992.331,0.516402553,13.109327,3.105248299,224401.7239
3.6061E+14,8.930754241,0,22.74999127,63458,64380.9,1,34325.91023,0.533169158,27.116425,2.722093893,196712.9528
3.6061E+14,9.164758897,0,22.89570062,105922,132891,30,55469.77001,0.417408026,9.604097,2.793418512,201867.2484
3.6061E+14,9.576046051,0,24.92202269,33957,128218,15,60457.86313,0.471523991,16.04643,2.918778836,210926.4508
3.6061E+14,9.099190267,0,22.61523381,134935,133543,14,58216.62703,0.435939188,19.564072,2.773433194,200423.0032
3.6061E+14,9.774569505,0,23.63762468,68653,133481,13,52090.93048,0.390249777,11.216805,2.979288785,215299.2209
3.6061E+14,7.572404366,0,21.96578538,122471,248917,31,114466.1295,0.459856617,15.677794,2.308068851,166793.3058
3.6061E+14,7.171281381,0,20.97189218,12770,322094,3,131691.9042,0.408861712,34.47824,2.185806565,157957.984
3.6061E+14,9.198038916,0,23.8503379,54093,151810,26,69714.58046,0.459222584,16.217217,2.803562262,202600.2896
3.6061E+14,9.04287517,0,22.67271024,225481,255691,47,117770.8803,0.460598458,20.036763,2.756268352,199182.5806
3.6061E+14,6.959337826,0,21.27104842,19650,135605,28,56579.76963,0.417239553,7.221305,2.121206169,153289.6166
3.6061E+14,9.241574646,0,22.0520511,49275,125315,15,54606.81208,0.435756391,14.73645,2.816831952,203559.2278
3.6061E+14,7.822413295,0,22.22086773,117475,237759,62,111154.1263,0.467507544,11.670503,2.384271572,172300.1189
3.6061E+14,6.50743822,0,21.23505885,35003,199675,24,85541.80752,0.428405196,6.050525,1.98346717,143335.8654
3.6061E+14,8.253172851,0,22.31602648,153090,134879,16,69872.91979,0.518041502,22.154891,2.515567085,181788.2295
3.6061E+14,8.563321465,0,21.65792587,82043,235882,58,85760.79389,0.363574982,10.905372,2.610100382,188619.7073
3.6061E+14,8.025210012,0,21.13765928,15396,132394,5,62614.64485,0.472941711,13.315333,2.446084012,176767.0138
3.6061E+14,9.947162525,0,23.29762635,65318,207873,47,95687.7463,0.460318302,14.09212,3.031895138,219100.8351
3.6061E+14,9.658527937,0,23.01949764,45847,198264,35,81808.40536,0.4126236,10.447509,2.943919315,212743.2352
3.6061E+14,6.593717815,0,20.84707753,25446,201068,43,71784.88706,0.357017959,6.485607,2.00976519,145236.2999
3.6061E+14,8.775104977,0,22.37442842,44718,128471,19,61570.65722,0.479257243,13.281416,2.674651997,193284.5496
3.6061E+14,6.598483601,0,20.10599844,16844,204598,35,79465.09414,0.388396241,7.220531,2.011217801,145341.2733
3.6061E+14,8.850842457,0,23.2477869,72001,234060,34,83621.339,0.357264543,12.450469,2.697736781,194952.7786
3.6061E+14,6.847935646,0,21.0023384,13716,144043,6,52510.66462,0.364548535,6.420964,2.087250785,150835.8203
3.6061E+14,7.244123684,0,19.85930929,16263,273120,8,98527.70965,0.36074879,6.754048,2.208008899,159562.4425
3.6061E+14,9.980988769,0,22.79044629,54664,145933,10,72346.58212,0.495752038,19.22204,3.042205377,219845.9077
3.6061E+14,6.193003267,0,20.8873003,23595,211338,40,82745.53381,0.391531735,5.225033,1.887627396,136409.9746
3.6061E+14,6.508557782,0,19.99294288,24074,120527,15,53331.96515,0.442489775,8.717987,1.983808412,143360.5254
3.6061E+14,9.647667346,0,23.0582729,46340,124617,21,60573.70637,0.486078997,23.097665,2.940609007,212504.0148
3.6061E+14,7.025359486,0,19.36630143,25953,120389,21,54751.22692,0.45478596,9.360611,2.141329571,154743.8404
3.6061E+14,7.16664584,0,21.59598047,16496,201516,54,83774.81005,0.415722871,6.420947,2.184393652,157855.8795
3.6061E+14,7.234503139,0,23.25814707,7065,132641,22,51671.80006,0.389561298,5.513533,2.205076557,159350.5359
3.6061E+14,6.898176503,0,20.04115966,74315,126511,10,62561.39153,0.494513454,16.241221,2.102564198,151942.4488
3.6061E+14,7.259154568,0,22.47291838,43820,285807,43,117839.7104,0.412305193,8.640212,2.212590312,159893.5198
3.6061E+14,6.371739703,0,19.0814731,39871,129789,9,52304.97978,0.403000098,11.763184,1.942106262,140346.9066
3.6061E+14,9.049503097,0,26.30640985,152193,943954,21,317315.8848,0.336156089,12.884587,2.758288544,199328.5704
3.6061E+14,7.037609946,0,20.9295753,82161,184239,17,71811.32416,0.389772655,13.888426,2.145063512,155013.6748
3.6061E+14,8.028887832,0,22.59780561,13075,104423,5,44943.21124,0.43039571,16.509925,2.447205011,176848.0232
3.6061E+14,9.440699107,0,23.41679061,57743,305350,11,156898.1999,0.513830686,19.177641,2.877525088,207945.236
3.6061E+14,7.119938495,0,20.44711766,6840,265879,7,128151.6729,0.481992459,15.773859,2.170157253,156827.0817
3.6061E+14,7.036893663,0,21.40228964,4383,143877,14,75586.99503,0.525358431,7.469043,2.144845188,154997.8976
3.6061E+14,8.1688471,0,24.22604038,17365,181566,31,79673.43947,0.43881255,8.762132,2.489864596,179930.8312
3.6061E+14,6.973699152,0,23.05860144,21843,242175,21,101765.6463,0.420215325,8.686446,2.125583502,153605.9458
3.6061E+14,6.958337493,0,18.6511641,3787,124371,18,60378.16128,0.485468166,8.403967,2.120901268,153267.5828
3.6061E+14,7.586396466,0,22.04373427,15012,236002,75,97989.27767,0.415205285,6.397047,2.312333643,167101.5023
3.6061E+14,6.750829289,0,21.17719204,2872,113931,43,38701.80996,0.339695166,4.401329,2.057652767,148696.9104
3.6061E+14,6.527339008,0,20.66660501,34271,251550,5,102944.2523,0.409239723,13.374508,1.98953293,143774.2094
3.6061E+14,6.523033728,0,20.17803736,7705,232302,34,96986.01845,0.417499714,7.589978,1.98822068,143679.3793
3.6061E+14,7.397329628,0,22.29033619,15037,377553,64,157773.0642,0.417883222,5.361509,2.254706071,162937.028
3.6061E+14,7.472682316,0,24.11036314,12245,250860,51,96415.78905,0.384341023,7.043346,2.27767357,164596.7814
3.6061E+14,8.629544186,0,23.40957258,3312,114171,14,48444.97808,0.424319469,6.999259,2.630285068,190078.3598
3.6061E+14,7.434462781,0,24.5055061,3741,234527,30,95875.66142,0.408804365,6.850979,2.266024256,163754.9401
3.6061E+14,7.751120224,0,21.29131853,11130,233751,62,104002.6366,0.444929162,7.321853,2.362541444,170729.7845
3.6061E+14,8.531277553,0,22.78254043,7667,235182,25,94799.03108,0.403087954,8.378896,2.600333398,187913.8932
3.6061E+14,6.035069213,0,18.349451,12833,156729,9,71677.30005,0.457332721,9.549799,1.839489096,132931.2456
3.6061E+14,7.525585519,0,20.15635089,3656,69338.3,6,23133.2497,0.333628741,7.403128,2.293798466,165762.052
3.6061E+14,8.087331632,0,25.79096609,6477,182312,8,81840.81143,0.448905236,14.273931,2.465018681,178135.3336
3.6061E+14,8.436914932,0,21.65261964,2155,135639,1,48047.13119,0.354227996,4.817554,2.571571671,185835.4182
3.6061E+14,8.321696159,0,30.42815588,2647,196091,27,70818.97475,0.361153621,5.942474,2.536452989,183297.5558
3.6061E+14,7.379552083,0,22.60248082,11592,207593,10,87864.8858,0.423255533,9.285533,2.249287475,162545.4515
3.6061E+14,6.662669424,0,20.99760471,17071,318969,20,150883.3293,0.473034462,10.625074,2.03078164,146755.0602
3.6061E+14,8.069572479,0,23.02528947,2054,116693,22,41196.15836,0.353030245,5.661822,2.459605692,177744.1622
3.6061E+14,6.659855455,0,20.3841286,1442,116688,17,45698.15195,0.391626834,7.274375,2.029923943,146693.0784
3.6061E+14,7.301003588,0,19.53879319,3598,62554.1,2,24997.28913,0.399610723,7.970664,2.225345893,160815.3058
3.6061E+14,7.249610212,0,24.59719176,6551,93233.2,1,49100.90177,0.526646106,14.585011,2.209681193,159683.2914
3.6061E+14,8.030109022,0,19.76809596,2251,115003,13,46837.86952,0.407275197,7.784343,2.44757723,176874.9217
3.6061E+14,8.021315319,0,22.49122458,2757,101538,8,42801.95867,0.421536358,8.709793,2.444896909,176681.2275
3.6061E+14,5.893500927,0,19.35526278,2827,63339.1,1,41787.24925,0.659738601,15.219136,1.796339083,129812.9966
3.6061E+14,7.820764542,0,24.56587706,1476,127843,14,46013.92286,0.359925243,8.23213,2.383769032,172263.8027
3.6061E+14,7.105779529,0,17.90313805,1347,95990.5,8,41141.45327,0.428599218,8.355698,2.165841601,156515.2097
3.6061E+14,7.371922579,0,20.59890229,2302,109773,9,47485.21834,0.432576484,7.321924,2.246962002,162377.4005
3.6061E+14,7.253191202,0,20.59797215,1976,204225,13,90506.81576,0.443172069,8.398305,2.210772678,159762.1679
3.6061E+14,8.271751608,0,24.07647412,2134,133918,6,54799.20542,0.4091997,8.039078,2.52122989,182197.4539
3.6061E+14,6.568165662,0,18.72832486,4489,225936,20,106061.4638,0.469431449,7.994854,2.001976894,144673.4763
3.6061E+14,7.98652288,0,22.22379645,1472,204925,18,87065.50528,0.42486522,6.196721,2.434292174,175914.873
3.6061E+14,6.62420208,0,24.21590562,3223,158722,11,63186.07968,0.398092764,6.739822,2.019056794,145907.7605
3.6061E+14,7.093430456,0,19.21380477,1554,105926,19,36963.06215,0.348951741,5.592737,2.162077603,156243.2033
3.6061E+14,13.47095193,0,25.51947017,51843,89271.5,4,44378.71914,0.497120796,29.939323,4.105946147,296717.4618
3.6061E+14,19.85177387,6.100268524,28.59386107,38176,117446,6,76060.07081,0.64761738,45.4952,6.050820676,437264.4181
